Cordis ID,Acronym,Title,Funding scheme,OrganisationID,Organisation name,shortName,SME,activityType,city,country,geolocation,Website,role,ecContribution,totalCost,theme,topic,eu
101096831,V-ACCESS,Vessel Advanced Clustered and Coordinated Energy Storage Systems,RIA,997806603,SINTEF OCEAN AS,SO,false,REC,Trondheim,NO,"63.422577,10.4354518",http://www.sintef.no/ocean,participant,177500,177500,Power and propulsion,Energy storage,Yes
101096831,V-ACCESS,Vessel Advanced Clustered and Coordinated Energy Storage Systems,RIA,999907526,THE UNIVERSITY OF BIRMINGHAM,UoB,false,HES,Birmingham,UK,"52.4609756,-1.9172134",http://www.bham.ac.uk,associatedPartner,0,0,Power and propulsion,Energy storage,Yes
101096831,V-ACCESS,Vessel Advanced Clustered and Coordinated Energy Storage Systems,RIA,999771629,FINCANTIERI SPA,FINCANTIERI SPA,false,PRC,Trieste,IT,"45.6521089,13.7697808",www.fincantieri.com,participant,351622.5,351622.5,Power and propulsion,Energy storage,Yes
101096831,V-ACCESS,Vessel Advanced Clustered and Coordinated Energy Storage Systems,RIA,999529420,RICERCA SUL SISTEMA ENERGETICO - RSE SPA,RSE SPA,false,REC,Milano,IT,"45.47620865,9.25528977430709",http://www.rse-web.it,participant,251875,251875,Power and propulsion,Energy storage,Yes
101096831,V-ACCESS,Vessel Advanced Clustered and Coordinated Energy Storage Systems,RIA,968352165,ASG SUPERCONDUCTORS SPA,NA,true,PRC,Genova,IT,"44.40726,8.9338624",NA,participant,400000,400000,Power and propulsion,Energy storage,Yes
101096831,V-ACCESS,Vessel Advanced Clustered and Coordinated Energy Storage Systems,RIA,990625984,SKELETON TECHNOLOGIES OU,Skeleton Technologies,true,PRC,Tallinn,EE,"59.4372155,24.7453688",http://www.skeletontech.com,participant,465000,465000,Power and propulsion,Energy storage,Yes
101096831,V-ACCESS,Vessel Advanced Clustered and Coordinated Energy Storage Systems,RIA,999879881,POLITECNICO DI MILANO,POLIMI,false,HES,Milano,IT,"45.4791336,9.2278807",http://www.polimi.it,participant,341875,341875,Power and propulsion,Energy storage,Yes
101096831,V-ACCESS,Vessel Advanced Clustered and Coordinated Energy Storage Systems,RIA,999976687,UNIVERSITA DEGLI STUDI DI GENOVA,UNIGE,false,HES,Genova,IT,"44.4152455,8.9256873",http://www.unige.it,participant,150625,150625,Power and propulsion,Energy storage,Yes
856887,VENTuRE,a Virtual and physical ExperimeNtal Towing centre for the design of eneRgy Efficient sea-faring vessels,CSA,912130480,NAVAL ARCHITECTURAL SERVICES LIMITED,NAS LTD,true,PRC,Paola,MT,"35.8717994,14.5073748",NA,participant,55252,55252.5,Coordination and support,Coordination and dissemination of research,Yes
856887,VENTuRE,a Virtual and physical ExperimeNtal Towing centre for the design of eneRgy Efficient sea-faring vessels,CSA,999887059,UNIVERSITA TA MALTA,UNIVERSITY OF MALTA,false,HES,MSIDA,MT,"35.89754025,14.4858105351654",http://www.um.edu.mt,coordinator,344927,344927.5,Coordination and support,Coordination and dissemination of research,Yes
856887,VENTuRE,a Virtual and physical ExperimeNtal Towing centre for the design of eneRgy Efficient sea-faring vessels,CSA,999976687,UNIVERSITA DEGLI STUDI DI GENOVA,UNIGE,false,HES,Genova,IT,"44.4152455,8.9256873",http://www.unige.it,participant,167017,167017.5,Coordination and support,Coordination and dissemination of research,Yes
856887,VENTuRE,a Virtual and physical ExperimeNtal Towing centre for the design of eneRgy Efficient sea-faring vessels,CSA,999974068,UNIVERSITY OF STRATHCLYDE,NA,false,HES,Glasgow,UK,"55.8614184,-4.2444467",http://www.strath.ac.uk,participant,232706,232706.25,Coordination and support,Coordination and dissemination of research,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,912743326,LOMARTOV SL,NA,true,PRC,BURJASSOT,ES,"39.4699014,-0.3759513",NA,participant,369675,369675,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,901741877,AVESTA BATTERY & ENERGY ENGINEERING,NA,true,PRC,Diegem,BE,"50.901114199999995,4.400367848886249",NA,participant,315625,315625,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,999992886,CENTRO RICERCHE FIAT SCPA,CENTRO RICERCHE FIAT,false,REC,Orbassano,IT,"45.0140614,7.5647471",http://www.crf.it,participant,229250,229250,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,999983962,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,false,HES,Aachen,DE,"50.7777954,6.07779426513182",http://www.rwth-aachen.de,participant,489920,489920,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,999992401,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,false,REC,PARIS 15,FR,"48.8397706,2.2739214",www.cea.fr,coordinator,1151239.5,1151239.5,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,999760280,SOCIETE NATIONALE DE CONSTRUCTION AEROSPATIALE SONACA SA,SONACA SA,false,PRC,Gosselies,BE,"50.4653846,4.4301757",http://www.sonaca.com,participant,621765,621765,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,885354115,PLASTIC OMNIUM CLEAN ENERGY SYSTEMSRESEARCH,NA,false,PRC,Lyon,FR,"45.7260442,4.8414911",NA,participant,197186.25,197186.25,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,952417490,EFESTO,NA,true,PRC,Paris,FR,"48.8695136,2.2978319",NA,participant,391250,391250,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,998886116,ACONDICIONAMIENTO TARRASENSE ASSOCIACION,LEITAT,false,REC,Terrassa,ES,"41.59819295,2.01076641152959",http://www.leitat.org,participant,980205,980205,Power and propulsion,Energy storage,Yes
101103696,VERSAPRINT,Versatile printed solutions for a safe and high-performance battery system,RIA,999432808,FEV EUROPE GMBH,NA,false,PRC,Aachen,DE,"50.76354485,6.15369503803036",www.fev.com,participant,249812.5,249812.5,Power and propulsion,Energy storage,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,999994535,HELSINGIN YLIOPISTO,NA,false,HES,Helsingin Yliopisto,FI,"60.1721612,24.947271",http://www.helsinki.fi/university/,participant,468750,468750,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,932760440,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,false,REC,Espoo,FI,"60.2051454,24.6569676",www.vtt.fi,participant,491680,491680,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,997806603,SINTEF OCEAN AS,SO,false,REC,Trondheim,NO,"63.422577,10.4354518",http://www.sintef.no/ocean,participant,509437.5,509437.5,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,999978142,ETHNICON METSOVION POLYTECHNION,NATIONAL TECHNICAL UNIVERSITY OF ATHENS - NTUA,false,HES,ATHINA,EL,"38.9953683,21.9877132",http://www.ntua.gr,coordinator,511562.5,511562.5,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,943653346,MARINTRAFIK OPEREISONS MONOPROSOPI ANONYMI ETAIREIA PLIROFORIKIS,Kpler,true,PRC,ATHINA,EL,"37.9803009,23.7440421",NA,participant,376875,376875,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,910945140,SINTEF AS,SINTEF,false,REC,Trondheim,NO,"63.4134536,10.4089353",http://www.sintef.no,participant,431750,431750,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,999633889,UNINOVA-INSTITUTO DE DESENVOLVIMENTO DE NOVAS TECNOLOGIAS-ASSOCIACAO,UNINOVA,false,REC,Caparica,PT,"38.65374105,-9.20896930926829",http://www.uninova.pt,participant,540375,540375,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,999586941,UNIVERSITY OF PIRAEUS RESEARCH CENTER,UNIVERSITY OF PIRAEUS,false,HES,PIRAEUS,EL,"38.9953683,21.9877132",https://teeslab.unipi.gr/,participant,296250,296250,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,903458292,MASSTERLY AS,NA,false,PRC,Lysaker,NO,"59.9144774,10.6363591",NA,participant,195000,195000,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,996058081,BULL SAS,BULL,false,PRC,Les Clayes Sous Bois,FR,"48.8199643,1.9934185",www.bull.com,participant,798260,798260,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,949731657,MONETDB SOLUTIONS BV,MonetDB Solutions B.V.,true,PRC,Amsterdam,NL,"52.3727598,4.8936041",NA,participant,314562.5,314562.5,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,997720079,NAPA OY,NAPA,false,PRC,Helsinki,FI,"60.1703427,24.95025191508799",www.napa.fi,participant,430000,430000,Digitalization,AI,Yes
957237,VesselAI,ENABLING MARITIME DIGITALIZATION BY EXTREME-SCALE ANALYTICS. AI AND DIGITAL TWINS,RIA,996261975,KONGSBERG NORCONTROL AS,KNC,false,PRC,Horten,NO,"59.4230062,10.4859983",NA,participant,634375,634375,Digitalization,AI,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,991681732,BALLARD POWER SYSTEMS EUROPE AS,Ballard Europe,false,PRC,Hobro,DK,"56.654483,9.795555",http://www.dantherm-power.com,participant,495000,495000,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,928330256,SEAM AS,NA,false,PRC,AVALDSNES,NO,"59.343862,5.281688",NA,participant,67500,67500,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,998527604,UNIVERSITE DE TECHNOLOGIE DE BELFORT - MONTBELIARD,NA,false,HES,Sevenans,FR,"48.5631833,3.8698585",http://www.utbm.fr,thirdParty,0,29715,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,999863100,UNIVERSITE DE FRANCHE-COMTE,UFC,false,HES,Besancon,FR,"47.2404456,6.0227088",www.univ-fcomte.fr,thirdParty,0,314260,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,914835422,VIVARAIL LTD,NA,true,PRC,STRAFORD UPON AVON,UK,"52.1927885,-1.7063668",NA,participant,47645,47645,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,910945140,SINTEF AS,SINTEF,false,REC,Trondheim,NO,"63.4134536,10.4089353",http://www.sintef.no,coordinator,806943,806943,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,995185760,SOLARIS BUS & COACH SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,NA,false,PRC,Owinska,PL,"52.0977181,19.0258159",www.solarisbus.com,participant,62412,62412,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,994511901,ECOLE NATIONALE SUPERIEURE DE MECANIQUE ET DES MICROTECHNIQUES,ENSMM,false,HES,Besancon Cedex,FR,"45.0580975,5.3374712",http://www.ens2m.fr/,thirdParty,0,14331.25,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,920180801,COMMUNAUTE D' UNIVERSITES ET ETABLISSEMENTS UNIVERSITE BOURGOGNE - FRANCHE - COMTE,UBFC,false,HES,BESANCON,FR,"47.24775,5.990266",NA,participant,358306.25,358306.25,Power and propulsion,Energy storage,Yes
875087,VIRTUAL-FCS,VIRTUAL & physical platform for Fuel Cell System development,RIA,899646095,BANKE APS,Banke ApS,true,PRC,SONDERBORG,DK,"54.937424,9.804158",NA,participant,60000,60000,Power and propulsion,Energy storage,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,896739975,SAMSKIP HF,NA,false,PRC,REYKJAVIK,IS,"64.1477019,-21.9360624",NA,participant,168232.5,168232.5,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,897217118,STIRLING DESIGN INTERNATIONAL,STIRLING DESIGN INTERNATIONAL,true,PRC,Nantes,FR,"47.1987106,-1.5912364",NA,participant,441250,441250,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,886534217,BBA Fjeldco ehf.,BBA Fjeldco ehf.,false,PRC,Reykjavik,IS,"64.1477019,-21.9360624",NA,participant,149375,149375,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,892466543,ANT. TOPIC SOC. A R.L. - AGENZIA MARITTIMA E TRASPORTI INTERNAZIONALI,ANT. TOPIC S.R.L.,true,PRC,Trieste,IT,"45.6501794,13.7744428",NA,participant,1273750,1273750,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,888400594,ATHYGLI EHF,ATHYGLI,false,PRC,REYKJAVIK,IS,"64.1477019,-21.9360624",NA,participant,259012.5,259012.5,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,897085877,AYRO,NA,true,PRC,Paris,FR,"48.86248365,2.2850895109589033",NA,participant,3077027.5,3077027.5,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,886305782,DOTCOM SRL,DOTCOM,false,PRC,TRIESTE,IT,"45.6523624,13.7741472",NA,participant,205312.5,205312.5,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,960472467,SOLBIAN ENERGIE ALTERNATIVE SRL,SOLBIAN,true,PRC,Avigliana,IT,"42.6384261,12.674297",http://solbian.eu/,participant,715500,715500,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,947497456,INSPIRALIA GMBH,NA,true,PRC,Wien,AT,"48.24845115,16.359597235192105",NA,participant,148500,148500,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,888456466,VERKIS HF,NA,false,PRC,Reykjavik,IS,"64.12795105000001,-21.897722715918043",NA,coordinator,1256148,1256148,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,888386335,NAV-TECH B.V.,NA,false,PRC,ROTTERDAM,NL,"51.8953043,4.452376",NA,thirdParty,0,53437.5,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,998060646,CENTRE TECHNOLOGIQUE NOUVELLE-AQUITAINE COMPOSITES & MATERIAUX AVANCES,CANOE,true,REC,Pessac,FR,"44.805615,-0.6308396",http://www.adera.fr,participant,600437.5,600437.5,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,998981176,LLOYD'S REGISTER EMEA IPS,LR IMEA,false,OTH,London,UK,"51.5073219,-0.1276473",http://www.lr.org,associatedPartner,0,0,Power and propulsion,Wind propulsion,Yes
101096577,WHISPER,Wind Energy Harvesting for Ship Propulsion Assistance and Power,RIA,898736429,SIDEWIND EHF,NA,true,PRC,REYKJAVIK,IS,"64.1480088,-21.793519293412473",NA,participant,696937.5,696937.5,Power and propulsion,Wind propulsion,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,883311392,TECO 2030 INNOVATION CENTER AS,NA,true,PRC,Narvik,NO,NA,NA,thirdParty,0,2169500,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,950631817,DNV HELLAS SINGLE MEMBER SA,DNV,false,PRC,PIRAEUS,EL,"38.9953683,21.9877132",NA,participant,76851.25,109787.5,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,890309554,MARITIME CENTER OF EXCELLENCE D.O.O,NA,false,PRC,Opatija,HR,"45.32739665,14.299244475235303",NA,participant,2460500,3515000,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,960440457,TECNO AMBIENTE SL,TECAMB,true,PRC,Badalona Barcelona,ES,"41.370449300000004,2.1500219563810696",www.tecnoambiente.com,participant,210525,300750,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,884859512,SCAN PROJEKT DOO,NA,true,PRC,Zagreb,HR,NA,NA,participant,285162.5,407375,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,882185125,HRVATSKA UDRUGA ZA VODIK,CROATIAN HYDROGEN ASSOCIATION,false,REC,SPLIT,HR,NA,NA,participant,71250,71250,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,884413312,ZENLAB RACUNALNISKE STORITVE IN SVETOVANJE DOO,NA,true,PRC,CELJE,SI,NA,NA,participant,529375,756250,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,883317503,"JADROLINIJA, DRUSTVO ZA LINIJSKI POMORSKI PRIJEVOZ PUTNIKA ITERETA",NA,false,PRC,RIJEKA,HR,NA,NA,participant,4187750,5982500,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,886471846,TECO 2030 AS,NA,true,PRC,Lysaker,NO,"59.9127853,10.6362776",NA,thirdParty,0,1118750,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,888748824,LURSSEN DESIGN CENTER KVARNER D.O.O,NA,true,PRC,RIJEKA,HR,NA,NA,coordinator,1282312.5,1831875,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,999877844,TECHNISCHE UNIVERSITAET CHEMNITZ,NA,false,HES,Chemnitz,DE,"50.8391352,12.9291884",http://www.tu-chemnitz.de,participant,672872.5,672872.5,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,953371291,HYCENTA RESEARCH GMBH,NA,true,REC,Graz,AT,"47.0587166,15.463857800000003",NA,participant,1057787.5,1511125,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,885404846,GITONE KVARNER D.O.O.,NA,false,PRC,Zagreb,HR,"45.8091874,15.9733646",NA,participant,175000,250000,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,889400470,TECO 2030 ASA,TECO 2030,true,PRC,Lysaker,NO,NA,NA,participant,2335900,3337000,Alt fuels,Hydrogen,Yes
101138530,ZEAS,Ferry demonstrator for the switch to safe use of sustainable climate neutral fuels in Adriatic - Zero Emission Adriatic Ship - ZEAS,IA,999836425,"SVEUCILISTE U RIJECI, POMORSKI FAKULTET",PFRI,false,HES,Rijeka,HR,"45.3305262,14.435734287042731",www.pfri.hr,participant,158500,158500,Alt fuels,Hydrogen,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,999978142,ETHNICON METSOVION POLYTECHNION,NATIONAL TECHNICAL UNIVERSITY OF ATHENS - NTUA,false,HES,ATHINA,EL,"38.9953683,21.9877132",http://www.ntua.gr,participant,656500,656500,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,999604110,FUNDACION TECNALIA RESEARCH & INNOVATION,TECNALIA,false,REC,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,"43.2916949,-2.885882",http://www.tecnalia.com,participant,767776.25,767776.25,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,999907526,THE UNIVERSITY OF BIRMINGHAM,UoB,false,HES,Birmingham,UK,"52.4609756,-1.9172134",http://www.bham.ac.uk,associatedPartner,0,0,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,999951467,RINA CONSULTING SPA,RINA-C,false,PRC,Genova,IT,"44.3975723,8.9565548",http://www.dappolonia.it,coordinator,642362.5,642362.5,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,999979500,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,false,REC,Roma,IT,"41.9007644,12.5125083",http://www.cnr.it,participant,622687,622687.5,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,998108467,ENCONTECH BV,ECT,true,PRC,Enschede,NL,"52.2041536,6.867286",www.encontech.nl,participant,212343.75,212343.75,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,990822021,RINA SERVICES SPA,NA,false,PRC,Genova,IT,"44.4000905,8.9365357",http://www.rina.org/en,thirdParty,0,83750,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,905672414,DANELEC NORWAY AS,NA,true,PRC,Ulset,NO,"60.4628439,5.3240857",NA,participant,207538.75,207538.75,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,904443230,SORPTION TECHNOLOGIES GMBH,NA,true,PRC,Freiburg,DE,"47.9915051,7.79893371389111",NA,participant,489687.5,489687.5,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,968582152,GRUPPO SIGLA SRL,GRUPPO SIGLA,true,PRC,Genova,IT,"44.40726,8.9338624",NA,participant,246000,246000,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,972456332,"CONSORZIO DI RICERCA PER L'INNOVAZIONE TECNOLOGICA, SICILIA  TRASPORTI NAVALI, COMMERCIALI E DA  DIPORTO SCARL",NAVTEC,false,REC,Messina,IT,"38.1022072,15.4360084",NA,thirdParty,0,75312.5,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,930211571,BOUND 4 BLUE SL,bound4blue,true,PRC,Santa Cruz De Bezana,ES,"43.4429266,-3.9048376",NA,participant,364592.5,364592.5,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,999865234,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,false,HES,Leioa,ES,"43.3268277,-2.9869467",http://www.ehu.es,thirdParty,0,78125,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,998901248,ANONIMI NAFTILIAKI ETERIA KRITIS (ANEK) S.A.,ANEK LINES S.A.,false,PRC,Chania,EL,"35.5120831,24.0191544",www.anek.gr,participant,175000,175000,Operational measures,Sustainability in shipping and port operations,Yes
101056801,ZHENIT,Zero waste Heat vessel towards relevant ENergy savings also thanks to IT technologies,RIA,888063325,SORPTION TECHNOLOGIES SRL,NA,true,PRC,Rovereto,IT,"44.1797757,7.7347716",NA,thirdParty,0,187187.5,Operational measures,Sustainability in shipping and port operations,Yes
101096133,PAREMPI,Particle emission prevention and impact: from real-world emissions of traffic to secondary PM of urban air,RIA,986251672,INSTYTUT BADAN I ROZWOJU MOTORYZACJI BOSMAL SPZOO,AUTOMOTIVE RESEARCHAND DEVELOPMENT INSTITUTE LTD INSTITUTO AUTOMOBILISTICO DI RICERCHE E,false,PRC,Bielsko Biala,PL,"49.8419875,19.0289665",NA,participant,319500,319500,Digitalization,Other digital solutions,Yes
101096133,PAREMPI,Particle emission prevention and impact: from real-world emissions of traffic to secondary PM of urban air,RIA,999901318,LUNDS UNIVERSITET,NA,false,HES,Lund,SE,"55.70632395,13.1945813996656",http://www.lu.se,participant,499597.5,499597.5,Digitalization,Other digital solutions,Yes
101096133,PAREMPI,Particle emission prevention and impact: from real-world emissions of traffic to secondary PM of urban air,RIA,932760440,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,false,REC,Espoo,FI,"60.2051454,24.6569676",www.vtt.fi,coordinator,599264.75,599264.75,Digitalization,Other digital solutions,Yes
